Rank,Agent,KD,KDA,Win %,Pick %,Avg.,Score,First Blood %,Matches
1,Gekko,0.96,14,14.6,5.2,52.4,5.1,197,0.1,14111
2,Phoenix,1.12,16.9,15.1,4.8,51.5,3.8,243,0.1,10432
3,Killjoy,1,13.9,13.9,4.2,51.5,6.0,201,0.2,16502
4,Reyna,1.19,18.1,15.2,4.8,51.2,12.2,256,0.1,33779
5,Astra,1.04,14.7,14.1,5.9,51.2,2.0,206,0.1,5595
6,Sage,0.9,13.2,14.6,7.1,50.2,11.1,187,0.1,30603
7,Brimstone,0.96,14.1,14.7,7.6,49.9,4.6,205,0.1,12848
8,Raze,1.05,16.2,15.5,5,49.7,5.4,239,0.1,14819
9,Viper,0.98,14.3,14.5,5.9,49.6,5.6,203,0.1,15550
10,Jett,1.11,17.2,15.4,4.1,49.6,7.7,243,0.1,21359
11,Sova,0.98,14.3,14.5,5.5,49.5,3.1,205,0.1,8679
12,Fade,0.94,14.1,15,6.5,49.2,5.3,200,0.1,14669
13,Omen,0.98,14.7,15,5.9,48.7,5.0,208,0.1,13905
14,Cypher,0.98,14,14.2,5.1,48.5,3.7,197,0.2,10342
15,Neon,1,16.1,16.1,4.4,48.3,2.7,230,0.1,7526
16,Skye,0.93,13.9,14.9,7.7,48.2,3.8,199,0.1,10610
17,Harbor,0.9,13.5,14.9,5.9,47.8,2.3,191,0.1,6499
18,Chamber,1.08,15.7,14.6,3.4,47.2,3.0,218,0.1,8293
19,KAY/O,0.91,13.9,15.3,8.3,46.9,3.3,203,0.1,9143
20,Yoru,1,15.4,15.5,4.5,46.7,2.2,219,0.1,6023
21,Breach,0.94,14.4,15.3,6.1,46.7,1.9,206,0.1,5277
